default,duration,emp.var.rate,cons.price.idx,euribor3m,y
0.5,0.11910747957259585,0.6875,0.3893219017926768,0.7902969848107007,0
0.5,0.12162162162162163,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.0,0.056882463859208046,0.33333333333333337,0.26968043647701023,0.1586941736567672,0
0.5,0.035512256442489,1.0,0.4844115354637566,0.9814101110859217,0
0.0,0.08076681332495286,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.027027027027027025,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.09239472030169704,1.0,0.4844115354637566,0.9818635230106552,0
0.0,0.054682589566310495,0.33333333333333337,0.6032735775526064,0.0018136476989344952,1
0.5,0.014142049025769958,0.6875,0.3893219017926768,0.7902969848107007,0
0.5,0.12445003142677562,0.3541666666666667,0.7116134060795005,0.059850374064837925,0
0.5,0.10842237586423634,0.3541666666666667,0.7225253312548716,0.016549535252777137,0
0.5,0.14896291640477688,0.9375,0.6987529228371017,0.9589662208116074,0
0.5,0.17881835323695788,0.0,0.08963367108339781,0.02403083201088188,1
0.0,0.021684475172847266,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.5,0.2071024512884978,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.029541169076052795,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.04274041483343809,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.05059710873664362,0.4791666666666667,0.9353078721745902,0.07776014509181592,0
0.0,0.03425518541797611,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.044626021370207415,0.33333333333333337,0.26968043647701023,0.1466787576513262,0
0.5,0.0399120050282841,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.0,0.02608422375864236,0.33333333333333337,0.26968043647701023,0.15393334844706413,0
0.5,0.04116907605279698,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.03739786297925833,0.33333333333333337,0.26968043647701023,0.14169122647925642,0
0.5,0.11407919547454431,0.0,0.08963367108339781,0.02448424393561552,1
0.5,0.01759899434318039,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.029855436832181018,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.07793840351979887,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.029226901319924576,0.33333333333333337,0.26968043647701023,0.1586941736567672,0
0.5,0.08076681332495286,0.10416666666666674,0.10444271239283154,0.06211743368850603,0
0.5,0.1332495285983658,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.08956631049654305,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.0,0.39534883720930236,1.0,0.8823070927513683,0.9589662208116074,1
0.5,0.06851037083595223,0.9375,0.6987529228371017,0.9573792790750397,0
0.0,0.04619736015084852,0.33333333333333337,0.26968043647701023,0.14894581727499434,0
0.5,0.08202388434946574,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.0034569453174104338,1.0,0.8823070927513683,0.9805032872364543,0
0.5,0.018856065367693273,0.0,0.0693686671862821,0.04058036726365902,0
0.5,0.0251414204902577,0.6875,0.6223694466095111,0.9430968034459306,0
0.0,0.3865493400377122,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.11722187303582653,0.4791666666666667,0.7786438035853465,0.055542960779868505,1
0.5,0.022313010685103708,1.0,0.4844115354637566,0.9818635230106552,0
0.5,0.027341294783155248,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.021998742928975485,1.0,0.8823070927513683,0.9805032872364543,0
0.0,0.059710873664362035,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.05311125078566939,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.07510999371464488,0.33333333333333337,0.26968043647701023,0.1466787576513262,0
0.5,0.15461973601508486,0.33333333333333337,0.26968043647701023,0.14894581727499434,0
0.5,0.04808296668761785,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.023884349465744813,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.024827152734129478,1.0,0.4844115354637566,0.9825436408977557,0
0.5,0.0031426775612822125,0.33333333333333337,0.26968043647701023,0.14327816821582406,0
0.5,0.018541797611565054,1.0,0.4844115354637566,0.9816368170482885,0
0.5,0.07416719044626022,1.0,0.6691348402182413,0.9809566991611882,0
0.5,0.05531112507856694,0.33333333333333337,0.26968043647701023,0.13829063704375427,0
0.5,0.03739786297925833,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.054682589566310495,0.6875,0.3893219017926768,0.7902969848107007,0
0.5,0.021684475172847266,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.04714016341923319,0.6875,0.3893219017926768,0.7803219224665607,0
0.5,0.09176618478944061,1.0,0.6691348402182413,0.9800498753117208,0
0.5,0.12193588937774985,0.9375,0.6987529228371017,0.9569258671503063,0
0.5,0.02765556253928347,1.0,0.4844115354637566,0.9818635230106552,0
0.5,0.0028284098051539913,1.0,0.8823070927513683,0.9805032872364543,0
0.0,0.04745443117536141,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.11156505342551855,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.5,0.021684475172847266,1.0,0.6691348402182413,0.9809566991611882,0
0.5,0.08548082966687617,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.30861093651791327,1.0,0.6691348402182413,0.9811834051235548,1
0.0,0.10339409176618479,1.0,0.8823070927513683,0.9809566991611882,0
0.5,0.09522313010685104,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.13293526084223758,0.6875,0.3893219017926768,0.7902969848107007,1
0.5,0.04525455688246386,1.0,0.4844115354637566,0.9825436408977557,0
0.5,0.08610936517913262,1.0,0.6691348402182413,0.9802765812740877,0
0.5,0.061596480201131364,1.0,0.8823070927513683,0.9823169349353889,0
0.5,0.11030798240100566,0.6875,0.3893219017926768,0.7803219224665607,0
0.5,0.02608422375864236,1.0,0.4844115354637566,0.9818635230106552,0
0.0,0.06253928346951602,0.9375,0.6987529228371017,0.9569258671503063,0
0.5,0.17064739157762412,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.5,0.1257071024512885,0.10416666666666674,0.0,0.04738154613466333,0
0.5,0.027027027027027025,0.33333333333333337,0.26968043647701023,0.1586941736567672,0
0.5,0.0147705845380264,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.20961659333752358,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.40100565681961037,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.02796983029541169,1.0,0.4844115354637566,0.9816368170482885,0
0.5,0.03802639849151477,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.024198617221873036,0.33333333333333337,0.3406079501169188,0.16572205849013832,0
0.0,0.3089252042740415,0.33333333333333337,0.26968043647701023,0.13965087281795513,0
0.0,0.11942174732872407,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.049654305468258955,1.0,0.8823070927513683,0.9589662208116074,0
0.0,0.05593966059082338,1.0,0.8823070927513683,0.9807299931988211,0
0.0,0.028284098051539912,1.0,0.8823070927513683,0.9823169349353889,0
0.5,0.08108108108108109,1.0,0.6691348402182413,0.9800498753117208,0
0.5,0.05216844751728473,0.33333333333333337,0.26968043647701023,0.14327816821582406,0
0.5,0.09145191703331239,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.19767441860465115,0.4791666666666667,0.7786438035853465,0.055769666742235324,1
0.5,0.05122564424890006,0.4791666666666667,0.9353078721745902,0.06982543640897756,0
0.5,0.03425518541797611,0.33333333333333337,0.3406079501169188,0.17479029698481074,1
0.5,0.08202388434946574,0.10416666666666674,0.0,0.04919519383359783,0
0.5,0.06253928346951602,0.0,0.08963367108339781,0.02448424393561552,0
0.5,0.051539912005028284,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.023884349465744813,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.17818981772470144,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.09522313010685104,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.0,0.1404776869893149,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.13702074167190448,0.4791666666666667,0.9353078721745902,0.07662661527998185,1
0.5,0.06756756756756757,0.33333333333333337,0.3406079501169188,0.16572205849013832,0
0.0,0.11596480201131364,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.07573852922690132,1.0,0.8823070927513683,0.9589662208116074,0
0.5,0.07133878064110623,0.9375,0.6987529228371017,0.9576059850374066,0
0.0,0.16404776869893148,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.3428661219358894,0.0,0.08963367108339781,0.020403536613012918,0
0.5,0.06819610307982402,0.6875,0.3893219017926768,0.7678530945363864,0
0.0,0.024198617221873036,0.9375,0.6987529228371017,0.9576059850374066,0
0.5,0.1272784412319296,0.08333333333333337,0.19953234606391135,0.017229653139877565,1
0.0,0.08830923947203018,1.0,0.8823070927513683,0.9589662208116074,0
0.0,0.03708359522313011,0.33333333333333337,0.3406079501169188,0.17592382679664476,0
0.5,0.046511627906976744,1.0,0.6691348402182413,0.9814101110859217,0
0.0,0.09930861093651791,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.026398491514770583,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.03739786297925833,0.33333333333333337,0.2501948558067042,0.26683291770573564,1
0.5,0.07008170961659334,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.07008170961659334,0.6875,0.3893219017926768,0.7977782815688053,0
0.5,0.06725329981143935,1.0,0.8823070927513683,0.9591929267739743,0
0.5,0.11502199874292898,0.4791666666666667,0.7786438035853465,0.05712990251643618,0
0.0,0.15147705845380263,1.0,0.8823070927513683,0.9809566991611882,0
0.5,0.03016970458830924,0.9375,0.6987529228371017,0.9576059850374066,0
0.0,0.044626021370207415,0.33333333333333337,0.26968043647701023,0.15075946497392884,0
0.5,0.042426147077309864,1.0,0.4844115354637566,0.9816368170482885,0
0.0,0.009428032683846638,1.0,0.8823070927513683,0.9809566991611882,0
0.0,0.06473915776241358,0.9375,0.6987529228371017,0.9569258671503063,0
0.0,0.03048397234443746,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.4198617221873036,0.6875,0.3893219017926768,0.7902969848107007,0
0.5,0.09553739786297925,0.33333333333333337,0.26968043647701023,0.14894581727499434,0
0.0,0.06505342551854179,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.035512256442489,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.5,0.013199245757385293,0.33333333333333337,0.26968043647701023,0.16096123328043532,0
0.5,0.11565053425518541,0.4791666666666667,0.7786438035853465,0.05712990251643618,1
0.5,0.027027027027027025,1.0,0.4844115354637566,0.9816368170482885,0
0.0,0.07573852922690132,1.0,0.8823070927513683,0.9807299931988211,0
0.5,0.11565053425518541,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.06913890634820867,0.6875,0.3893219017926768,0.7678530945363864,0
0.5,0.1213073538654934,0.9375,0.6987529228371017,0.9576059850374066,0
0.5,0.08548082966687617,0.9375,0.6987529228371017,0.9589662208116074,0
0.5,0.15619107479572597,1.0,0.8823070927513683,0.9809566991611882,0
0.5,0.056568196103079824,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.019170333123821496,0.10416666666666674,0.2969602494154344,0.14327816821582406,0
0.5,0.06976744186046512,1.0,0.8823070927513683,0.9591929267739743,0
0.5,0.023884349465744813,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.5,0.05311125078566939,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.025769956002514142,1.0,0.8823070927513683,0.9589662208116074,0
0.0,0.042426147077309864,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.29918290383406665,1.0,0.8823070927513683,0.9589662208116074,0
0.0,0.15021998742928977,0.33333333333333337,0.3406079501169188,0.17592382679664476,0
0.5,0.14016341923318668,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.5,0.20301697045883094,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.03016970458830924,0.9375,0.6987529228371017,0.9569258671503063,0
0.0,0.008170961659333753,1.0,0.4844115354637566,0.9820902289730222,0
0.5,0.0678818353236958,1.0,0.8823070927513683,0.9809566991611882,0
0.0,0.01602765556253928,0.9375,0.6987529228371017,0.9573792790750397,0
0.0,0.16184789440603395,1.0,0.6691348402182413,0.9800498753117208,0
0.5,0.09239472030169704,0.10416666666666674,0.2969602494154344,0.1419179324416232,0
0.5,0.09585166561910748,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.08893777498428661,1.0,0.4844115354637566,0.9820902289730222,0
0.5,0.01508485229415462,0.33333333333333337,0.3406079501169188,0.17887100430741332,0
0.5,0.06945317410433689,0.4791666666666667,0.9353078721745902,0.08297438222625256,1
0.5,0.008485229415461974,0.33333333333333337,0.26968043647701023,0.13829063704375427,0
0.0,0.08610936517913262,1.0,0.4844115354637566,0.9823169349353889,0
0.5,0.05216844751728473,0.10416666666666674,0.10444271239283154,0.08954885513489003,0
0.0,0.39094908862350725,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.14676304211187932,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.5,0.073852922690132,1.0,0.6691348402182413,0.9811834051235548,0
0.0,0.041797611565053426,0.33333333333333337,0.26968043647701023,0.13829063704375427,0
0.5,0.026712759270898806,0.0,0.0693686671862821,0.0419406030378599,0
0.5,0.06756756756756757,1.0,0.8823070927513683,0.9809566991611882,0
0.5,0.03896920175989944,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.12225015713387806,0.08333333333333337,0.19953234606391135,0.018363182951711632,0
0.5,0.09176618478944061,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.14142049025769957,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.21873035826524198,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.08673790069138906,1.0,0.6691348402182413,0.9809566991611882,0
0.5,0.10433689503456946,1.0,0.4844115354637566,0.9829970528224894,0
0.5,0.04054054054054054,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.01759899434318039,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.5,0.18604651162790697,0.10416666666666674,0.2969602494154344,0.1419179324416232,1
0.0,0.06128221244500314,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.04934003771213073,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.7715273412947832,1.0,0.8823070927513683,0.9589662208116074,1
0.5,0.05342551854179761,0.33333333333333337,0.6527669524551882,0.010881886193606916,1
0.5,0.23915776241357636,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.09585166561910748,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.02262727844123193,0.33333333333333337,0.26968043647701023,0.13965087281795513,0
0.5,0.024198617221873036,1.0,0.8823070927513683,0.9594196327363409,0
0.5,0.04274041483343809,0.6875,0.3893219017926768,0.8063931081387441,0
0.0,0.05751099937146449,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.04996857322438718,0.6875,0.3893219017926768,0.7803219224665607,0
0.5,0.024198617221873036,1.0,0.8823070927513683,0.9811834051235548,0
0.5,0.09742300439974859,0.9375,0.6987529228371017,0.9573792790750397,0
0.0,0.08013827781269642,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.04934003771213073,0.33333333333333337,0.26968043647701023,0.1466787576513262,0
0.5,0.036455059710873663,1.0,0.6691348402182413,0.9809566991611882,0
0.5,0.09553739786297925,0.10416666666666674,0.0,0.05644978462933575,0
0.5,0.05216844751728473,1.0,0.4844115354637566,0.9829970528224894,0
0.5,0.08610936517913262,1.0,0.4844115354637566,0.9818635230106552,0
0.5,0.147705845380264,1.0,0.8823070927513683,0.9805032872364543,0
0.0,0.2793840351979887,0.6875,0.3893219017926768,0.8063931081387441,1
0.5,0.16813324952859837,1.0,0.4844115354637566,0.9820902289730222,0
0.5,0.24952859836580768,1.0,0.6691348402182413,0.9802765812740877,1
0.5,0.06285355122564425,1.0,0.6691348402182413,0.9809566991611882,0
0.5,0.08139534883720931,1.0,0.4844115354637566,0.9811834051235548,0
0.0,0.08768070395977373,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.13890634820867379,1.0,0.6691348402182413,0.9809566991611882,0
0.0,0.17473287240729102,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.05813953488372093,0.6875,0.3893219017926768,0.7902969848107007,0
0.0,0.034569453174104335,1.0,0.6691348402182413,0.9807299931988211,0
0.5,0.035512256442489,0.6875,0.3893219017926768,0.8063931081387441,0
0.0,0.27529855436832185,0.33333333333333337,0.26968043647701023,0.15710723192019949,1
0.5,0.10307982401005657,1.0,0.8823070927513683,0.9809566991611882,0
0.0,0.35355122564424896,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.019170333123821496,0.10416666666666674,0.0,0.04239401496259351,0
0.0,0.05279698302954117,1.0,0.6691348402182413,0.9807299931988211,0
0.0,0.16090509113764928,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.13387806411062225,0.33333333333333337,0.3406079501169188,0.1958739514849241,0
0.5,0.6882463859208046,1.0,0.4844115354637566,0.9823169349353889,0
0.0,0.018227529855436832,1.0,0.8823070927513683,0.9811834051235548,0
0.0,0.14362036455059712,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.023884349465744813,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.059710873664362035,0.9375,0.6987529228371017,0.9569258671503063,0
0.5,0.005971087366436204,1.0,0.6691348402182413,0.9802765812740877,0
0.5,0.04714016341923319,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.023255813953488372,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.016970458830923945,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.5,0.10747957259585167,0.33333333333333337,0.3406079501169188,0.17705735660847882,0
0.5,0.19547454431175362,1.0,0.6691348402182413,0.9811834051235548,1
0.0,0.010685103708359523,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.1049654305468259,1.0,0.6691348402182413,0.9814101110859217,0
0.0,0.005971087366436204,0.33333333333333337,0.26968043647701023,0.1466787576513262,0
0.5,0.5785669390320554,1.0,0.4844115354637566,0.9818635230106552,1
0.5,0.06882463859208045,0.33333333333333337,0.26968043647701023,0.15075946497392884,0
0.5,0.04808296668761785,1.0,0.8823070927513683,0.9823169349353889,0
0.0,0.006913890634820868,1.0,0.8823070927513683,0.9811834051235548,0
0.5,0.05091137649277184,0.6875,0.3893219017926768,0.8063931081387441,0
0.5,0.106536769327467,0.33333333333333337,0.26968043647701023,0.1586941736567672,0
0.5,0.14833438089252043,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.042426147077309864,0.0,0.17459080280592332,0.01858988891407845,0
0.5,0.061596480201131364,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.10245128849780012,1.0,0.8823070927513683,0.9589662208116074,0
0.5,0.07510999371464488,1.0,0.6691348402182413,0.9811834051235548,0
0.5,0.027027027027027025,0.33333333333333337,0.3406079501169188,0.18385853547948316,0
0.5,0.024827152734129478,0.10416666666666674,0.2969602494154344,0.1419179324416232,0
0.5,0.03142677561282212,1.0,0.4844115354637566,0.9816368170482885,0
0.5,0.028598365807668134,1.0,0.8823070927513683,0.9809566991611882,0
0.5,0.027027027027027025,0.6875,0.3893219017926768,0.7902969848107007,0
0.0,0.02765556253928347,0.9375,0.6987529228371017,0.9569258671503063,0
0.5,0.04305468258956631,0.10416666666666674,0.2969602494154344,0.1466787576513262,1
0.5,0.06316781898177247,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.1964173475801383,1.0,0.4844115354637566,0.9818635230106552,1
0.5,0.08736643620364551,0.33333333333333337,0.26968043647701023,0.14894581727499434,0
0.5,0.046511627906976744,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.14739157762413577,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.16939032055311126,0.10416666666666674,0.0,0.05667649059170257,0
0.0,0.12507856693903205,0.33333333333333337,0.3406079501169188,0.17592382679664476,0
0.5,0.042426147077309864,1.0,0.4844115354637566,0.9820902289730222,0
0.5,0.033626649905719674,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.17818981772470144,0.33333333333333337,0.45518316445830465,0.0040807073226026,1
0.5,0.1272784412319296,1.0,0.4844115354637566,0.9814101110859217,0
0.5,0.22344437460716532,0.33333333333333337,0.26968043647701023,0.15075946497392884,0
0.0,0.0399120050282841,1.0,0.6691348402182413,0.9811834051235548,0
0.0,0.1021370207416719,0.33333333333333337,0.26968043647701023,0.14894581727499434,0
0.5,0.30358265241986176,0.3541666666666667,0.7848791893998452,0.039900249376558616,1
0.5,0.06285355122564425,1.0,0.8823070927513683,0.9589662208116074,0
0.5,0.15461973601508486,0.33333333333333337,0.26968043647701023,0.14327816821582406,0
0.0,0.2595851665619108,0.9375,0.6987529228371017,0.9578326909997734,0
0.5,0.3390949088623508,0.9375,0.6987529228371017,0.9569258671503063,0
0.0,0.02262727844123193,0.33333333333333337,0.26968043647701023,0.13965087281795513,0
0.5,0.017284726587052168,1.0,0.8823070927513683,0.9589662208116074,0
0.5,0.05342551854179761,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.16027655562539284,1.0,0.4844115354637566,0.9816368170482885,0
0.5,0.017284726587052168,0.33333333333333337,0.2501948558067042,0.23033325776467922,0
0.5,0.0034569453174104338,0.3541666666666667,0.7225253312548716,0.015416005440943098,0
0.5,0.17127592708988057,0.33333333333333337,0.26968043647701023,0.15393334844706413,0
0.5,0.1417347580138278,0.3541666666666667,0.7225253312548716,0.027204715484017233,1
0.5,0.071024512884978,0.6875,0.6223694466095111,0.9353888007254592,1
0.5,0.09679446888749214,0.9375,0.6987529228371017,0.9580593969621403,0
0.5,0.05531112507856694,0.33333333333333337,0.3406079501169188,0.17479029698481074,0
0.5,0.07479572595851666,1.0,0.4844115354637566,0.9816368170482885,0
0.5,0.08233815210559396,0.9375,0.6987529228371017,0.9580593969621403,0
0.0,0.07196731615336266,1.0,0.6691348402182413,0.9807299931988211,0
0.0,0.07353865493400377,1.0,0.4844115354637566,0.9814101110859217,0
0.0,0.15273412947831552,0.9375,0.6987529228371017,0.9571525731126729,0
0.0,0.08202388434946574,1.0,0.6691348402182413,0.9807299931988211,0
0.5,0.1005656819610308,0.6875,0.3893219017926768,0.7678530945363864,0
0.5,0.0147705845380264,1.0,0.8823070927513683,0.9809566991611882,0
0.0,0.0798240100565682,1.0,0.6691348402182413,0.9825436408977557,0
0.0,0.03016970458830924,1.0,0.4844115354637566,0.9814101110859217,0
0.0,0.06536769327467001,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.13230672532998114,1.0,0.4844115354637566,0.9829970528224894,0
0.0,0.056882463859208046,0.9375,0.6987529228371017,0.9571525731126729,1
0.5,0.4167190446260214,1.0,0.6691348402182413,0.9814101110859217,1
0.0,0.14267756128221246,1.0,0.8823070927513683,0.9589662208116074,0
0.5,0.04619736015084852,0.6875,0.3893219017926768,0.8063931081387441,0
0.0,0.06002514142049026,1.0,0.6691348402182413,0.9807299931988211,0
0.5,0.05499685732243872,0.3541666666666667,0.7116134060795005,0.060077080027204716,0
0.5,0.017284726587052168,0.33333333333333337,0.3406079501169188,0.17705735660847882,0
0.5,0.02011313639220616,1.0,0.8823070927513683,0.9589662208116074,0
0.5,0.33155248271527343,1.0,0.4844115354637566,0.9825436408977557,1
0.5,0.03582652419861722,1.0,0.6691348402182413,0.9814101110859217,0
0.5,0.05059710873664362,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.03519798868636078,0.33333333333333337,0.2501948558067042,0.23872137837225121,0
0.5,0.03834066624764299,0.0,0.08963367108339781,0.02380412604851509,0
0.5,0.0251414204902577,0.6875,0.3893219017926768,0.7803219224665607,0
0.0,0.041483343808925204,0.33333333333333337,0.26968043647701023,0.13965087281795513,0
0.5,0.035512256442489,0.6875,0.3893219017926768,0.7678530945363864,0
0.0,0.061910747957259586,0.9375,0.6987529228371017,0.9571525731126729,0
0.5,0.07636706473915776,0.10416666666666674,0.2969602494154344,0.1437315801405577,1
0.5,0.03205531112507857,1.0,0.8823070927513683,0.9811834051235548,0
0.5,0.07573852922690132,0.33333333333333337,0.26968043647701023,0.15710723192019949,0
0.5,0.04714016341923319,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.22532998114393463,1.0,0.8823070927513683,0.9594196327363409,0
0.5,0.12005028284098052,0.9375,0.6987529228371017,0.9573792790750397,0
0.5,0.11125078566939033,0.6875,0.3893219017926768,0.8063931081387441,0
